Ix|Type|A|B
441| 2|174|129
442| 2|178|134
443| 2|170|127
444| 2|169|123
445| 2|174|118
446| 2|171|124
447| 2|168|125
448| 2|169|117
449| 2|161|127
450| 2|172|129
451| 2|161|128
452| 2|161|124
453| 2|170|119
454| 2|166|121
455| 2|170|125
456| 2|165|129
457| 2|169|120
458| 2|170|117
459| 2|168|132
460| 2|151|127
461| 2|141|132
462| 2|161|125
463| 2|162|131
464| 2|155|125
465| 2|165|135
466| 2|162|132
467| 2|161|128
468| 2|176|126
469| 2|165|131
470| 2|179|119
471| 2|173|118
472| 2|171|123
473| 2|172|121
474| 2|168|115
475| 2|167|119
476| 2|167|122
477| 2|169|116
478| 2|169|111
479| 2|161|118
480| 2|172|120
481| 2|176|119
482| 2|168|117
483| 2|177|110
484| 2|171|122
485| 2|172|124
486| 2|170|120
487| 2|169|122
488| 2|166|133
489| 2|170|131
490| 2|163|118
491| 2|150|125
492| 2|155|128
493| 2|161|124
494| 2|163|123
495| 2|155|127
496| 2|157|120
497| 2|159|124
498| 2|155|113
499| 2|152|118
500| 2|139|120
501| 2|146|116
502| 2|155|110
503| 2|153|110
504| 2|136|111
505| 2|148|117
506| 2|150|110
507| 2|157|114
508| 2|142|118
509| 2|142|119
510| 2|164|125
511| 2|162|117
512| 2|144|117
513| 2|141|116
514| 2|141|126
515| 2|154|126
516| 2|158|123
517| 2|148|126
518| 2|145|127
519| 2|159|117
520| 2|143|127
521| 2|153|122
522| 2|145|117
523| 2|151|122
524| 2|155|126
525| 2|159|130
526| 2|143|115
527| 2|162|122
528| 2|157|117
529| 2|157|120
530| 2|161|119
531| 2|166|122
532| 2|163|113
533| 2|160|125
534| 2|161|111
535| 2|154|122
536| 2|161|115
537| 2|148|110
538| 2|140|116
539| 2|134|108
540| 2|142|122
541| 2|131|119
542| 2|134|116
543| 2|138|116
544| 2|133|120
545| 2|141|118
546| 2|143|118
547| 2|146|124
548| 2|142|118
549| 2|154|118
550| 2|150|121
551| 2|144|116
552| 2|149|119
553| 2|152|119
554| 2|145|116
555| 2|150|119
556| 2|153|111
557| 2|148|117
558| 2|146|119
559| 2|159|121
560| 2|155|122
561| 2|158|117
562| 2|161|111
563| 2|155|119
564| 2|147|113
565| 2|163|120
566| 2|162|114
567| 2|156|121
568| 2|158|116
569| 2|150|124
570| 2|148|122
571| 2|150|114
572| 2|151|115
573| 2|137|110
574| 2|135|128
575| 2|138|118
576| 2|122|127
577| 2|151|123
578| 2|159|114
579| 2|150|119
580| 2|147|128
581| 2|143|113
582| 2|137|119
583| 2|144|117
584| 2|147|115
585| 2|154|115
586| 2|157|120
587| 2|142|121
588| 2|150|121
589| 2|147|122
590| 2|154|122
591| 2|148|111
592| 2|164|116
593| 2|154|123
594| 2|156|121
595| 2|157|118
596| 2|159|116
597| 2|151|124
598| 2|152|117
599| 2|152|126
600| 2|154|120
601| 2|151|127
602| 2|152|120
603| 2|147|128
604| 2|161|123
605| 2|147|123
606| 2|158|120
607| 2|156|120
608| 2|161|121
609| 2|157|121
610| 2|154|129
611| 2|155|118
612| 2|149|120
613| 2|149|118
614| 2|142|118
615| 2|151|117
616| 2|152|112
617| 2|157|125
618| 2|154|126
619| 2|160|120
620| 2|163|120
621| 2|155|126
622| 2|149|119
623| 2|142|131
624| 2|155|140
625| 2|152|113
626| 2|147|124
627| 2|151|119
628| 2|160|122
629| 2|153|128
630| 2|148|133
631| 2|154|130
632| 2|160|125
633| 2|155|122
634| 2|156|109
635| 2|153|126
636| 2|148|114
637| 2|153|116
638| 2|152|128
639| 2|151|114
640| 2|138|124
641| 2|143|111
642| 2|144|102
643| 2|133|103
644| 2|135|120
645| 2|142|123
646| 2|156|121
647| 2|160|127
648| 2|160|120
649| 2|167|123
650| 2|157|115
651| 2|143|108
652| 2|132|113
653| 2|141|-73
654| 2|70|-253
655| 2|-18|44
656| 2|-23|558
657| 2|-22|148
658| 2|-52|244
659| 2|-14|-8
660| 2|5|81
661| 2|4|-44
662| 2|16|-191
663| 2|-25|318
664| 2|-15|278
665| 2|-21|431
666| 2|-53|81
667| 2|-30|-73
668| 2|-44|145
669| 2|-49|310
670| 2|3|100
671| 2|5|-35
672| 2|22|114
673| 2|14|345
674| 2|-7|107
675| 2|5|-20
676| 2|9|91
677| 2|-19|239
678| 2|8|214
679| 2|-1|-36
680| 2|20|43
681| 2|61|253
682| 2|35|222
683| 2|4|47
684| 2|37|14
685| 2|12|175
686| 2|31|228
687| 2|52|58
688| 2|46|6
689| 2|72|126
690| 2|72|244
691| 2|43|97
692| 2|70|21
693| 2|47|128
694| 2|31|218
695| 2|60|137
696| 2|63|14
697| 2|65|89
698| 2|72|188
699| 2|51|144
700| 2|49|50
701| 2|56|82
702| 2|41|206
703| 2|85|166
704| 2|57|94
705| 2|83|83
706| 2|76|147
707| 2|90|170
708| 2|47|90
709| 2|75|72
710| 2|44|155
711| 2|57|173
712| 2|69|121
713| 2|69|82
714| 2|61|123
715| 2|86|161
716| 2|69|123
717| 2|76|83
718| 2|70|108
719| 2|74|155
720| 2|92|131
721| 2|98|99
722| 2|114|120
723| 2|108|140
724| 2|105|147
725| 2|86|104
726| 2|99|102
727| 2|82|145
728| 2|103|131
729| 2|92|115
730| 2|103|107
731| 2|90|137
732| 2|123|137
733| 2|96|131
734| 2|124|118
735| 2|85|120
736| 2|116|124
737| 2|105|118
738| 2|121|113
739| 2|95|126
740| 2|116|123
741| 2|94|125
742| 2|117|119
743| 2|112|117
744| 2|110|125
745| 2|122|111
746| 2|106|118
747| 2|114|123
748| 2|122|121
749| 2|129|116
750| 2|126|122
751| 2|131|131
752| 2|112|135
753| 2|124|119
754| 2|126|121
755| 2|143|129
756| 2|114|124
757| 2|147|105
758| 2|122|113
759| 2|146|127
760| 2|114|128
761| 2|144|109
762| 2|139|125
763| 2|156|134
764| 2|126|132
765| 2|148|114
766| 2|148|106
767| 2|149|120
768| 2|135|128
769| 2|133|106
770| 2|172|106
771| 2|179|115
772| 2|138|125
773| 2|132|110
774| 2|164|106
775| 2|177|115
776| 2|138|127
777| 2|129|109
778| 2|175|93
779| 2|185|105
780| 2|148|129
781| 2|137|120
782| 2|164|102
783| 2|183|112
784| 2|172|131
785| 2|141|118
786| 2|171|98
787| 2|181|106
788| 2|169|125
789| 2|134|115
790| 2|155|27
791| 2|125|9
792| 2|72|25
793| 2|64|39
794| 2|45|21
795| 2|47|9
796| 2|41|21
797| 2|37|46
798| 2|35|25
799| 2|49|17
800| 2|46|12
801| 2|37|52
802| 2|45|44
803| 2|57|22
804| 2|60|25
805| 2|46|54
806| 2|48|72
807| 2|49|26
808| 2|64|112
809| 2|60|1067
810| 2|41|354
811| 2|-7|315
812| 2|39|-43
813| 2|70|57
814| 2|58|181
815| 2|98|138
816| 2|121|-78
817| 2|97|6
818| 2|70|222
819| 2|91|146
820| 2|84|-121
821| 2|60|-1
822| 2|42|173
823| 2|72|169
824| 2|41|26
825| 2|40|-77
826| 2|117|132
827| 2|134|193
828| 2|67|-16
829| 2|87|-78
830| 2|81|50
831| 2|44|135
832| 2|92|41
833| 2|121|-55
834| 2|100|45
835| 2|70|164
836| 2|69|100
837| 2|68|-42
838| 2|46|38
839| 2|45|158
840| 2|59|121
841| 2|99|24
842| 2|112|42
843| 2|128|288
844| 2|143|1106
845| 2|60|308
846| 2|24|247
847| 2|65|82
848| 2|82|155
849| 2|74|175
850| 2|85|101
851| 2|105|-13
852| 2|148|122
853| 2|152|239
854| 2|137|86
855| 2|114|-61
856| 2|65|123
857| 2|71|202
858| 2|92|131
859| 2|56|24
860| 2|66|11
861| 2|74|197
862| 2|62|182
863| 2|52|17
864| 2|88|51
865| 2|109|155
866| 2|105|178
867| 2|118|93
868| 2|98|49
869| 2|134|173
870| 2|169|278
871| 2|171|158
872| 2|149|82
873| 2|114|169
874| 2|129|255
875| 2|149|201
876| 2|159|124
877| 2|119|128
878| 2|109|242
879| 2|99|235
880| 2|117|137
881| 2|163|127
882| 2|163|218
883| 2|113|204
884| 2|108|136
885| 2|101|123
886| 2|88|156
887| 2|78|203
888| 2|83|154
889| 2|138|116
890| 2|148|212
891| 2|143|248
892| 2|104|164
893| 2|110|121
894| 2|133|66
895| 2|135|-617
896| 2|153|-379
897| 2|57|-78
898| 2|56|33
899| 2|72|313
900| 2|101|274
901| 2|93|182
902| 2|123|414
903| 2|83|405
904| 2|64|306
905| 2|87|232
906| 2|103|372
907| 2|33|-561
908| 2|82|-134
909| 2|45|-24
910| 2|43|399
911| 2|56|434
912| 2|109|354
913| 2|121|201
914| 2|130|480
915| 2|124|-395
916| 2|114|-259
917| 2|69|-174
918| 2|75|367
919| 2|77|377
920| 2|58|24
921| 2|83|-119
922| 2|78|255
923| 2|74|412
924| 2|91|39
925| 2|87|-135
926| 2|102|351
927| 2|102|424
928| 2|59|171
929| 2|78|-25
930| 2|88|120
931| 2|51|401
932| 2|93|166
933| 2|110|-125
934| 2|102|83
935| 2|83|373
936| 2|98|268
937| 2|69|15
938| 2|109|89
939| 2|97|306
940| 2|106|300
941| 2|115|16
942| 2|127|-56
943| 2|181|220
944| 2|140|243
945| 2|105|30
946| 2|119|6
947| 2|126|201
948| 2|128|292
949| 2|151|113
950| 2|148|-27
951| 2|124|87
952| 2|128|219
953| 2|127|140
954| 2|129|24
955| 2|132|277
956| 2|130|430
957| 2|115|392
958| 2|91|273
959| 2|123|270
960| 2|126|396
961| 2|74|238
962| 2|36|-908
963| 2|78|-98
964| 2|33|168
965| 2|90|502
966| 2|84|349
967| 2|97|165
968| 2|130|262
969| 2|130|544
970| 2|87|-81
971| 2|71|-973
972| 2|61|-53
973| 2|55|129
974| 2|83|291
975| 2|64|-102
976| 2|93|-186
977| 2|69|194
978| 2|84|394
979| 2|129|-14
980| 2|126|-261
981| 2|84|232
982| 2|106|401
983| 2|83|76
984| 2|77|-124
985| 2|96|67
986| 2|69|334
987| 2|108|238
988| 2|160|-143
989| 2|113|38
990| 2|120|359
991| 2|136|255
992| 2|113|17
993| 2|131|44
994| 2|127|279
995| 2|139|326
996| 2|216|49
997| 2|183|-32
998| 2|155|190
999| 2|145|300
1000| 2|106|79
1001| 2|144|-8
1002| 2|152|159
1003| 2|161|256
1004| 2|152|120
1005| 2|161|-65
1006| 2|125|34
1007| 2|143|225
1008| 2|117|148
1009| 2|124|-2
1010| 2|137|68
1011| 2|132|199
1012| 2|144|154
1013| 2|156|62
1014| 2|144|30
1015| 2|132|211
1016| 2|131|335
1017| 2|103|246
1018| 2|123|204
1019| 2|147|271
1020| 2|128|321
1021| 2|121|300
1022| 2|131|218
1023| 2|148|231
1024| 2|125|320
1025| 2|106|281
1026| 2|115|185
1027| 2|130|191
1028| 2|136|117
1029| 2|136|-648
1030| 2|126|-259
1031| 2|74|-155
1032| 2|105|135
1033| 2|125|175
1034| 2|140|21
1035| 2|155|-52
1036| 2|154|182
1037| 2|155|162
1038| 2|133|-4
1039| 2|146|-28
1040| 2|132|225
1041| 2|119|199
1042| 2|86|82
1043| 2|119|6
1044| 2|88|100
1045| 2|92|239
1046| 2|111|115
1047| 2|105|13
1048| 2|86|135
1049| 2|106|226
1050| 2|125|193
1051| 2|127|118
1052| 2|145|132
1053| 2|123|229
1054| 2|175|203
1055| 2|165|111
1056| 2|210|100
1057| 2|206|182
1058| 2|143|178
1059| 2|149|102
1060| 2|147|97
1061| 2|192|133
1062| 2|188|181
1063| 2|190|117
1064| 2|185|71
1065| 2|171|106
1066| 2|183|116
1067| 2|154|98
1068| 2|178|76
1069| 2|136|118
1070| 2|168|178
1071| 2|173|178
1072| 2|183|177
1073| 2|175|150
1074| 2|169|169
1075| 2|130|168
1076| 2|137|168
1077| 2|191|159
1078| 2|205|137
1079| 2|161|166
1080| 2|164|182
1081| 2|191|162
1082| 2|202|151
1083| 2|192|163
1084| 2|157|152
1085| 2|194|137
1086| 2|195|110
1087| 2|221|98
1088| 2|210|103
1089| 2|210|129
1090| 2|194|90
1091| 2|217|75
1092| 2|182|94
1093| 2|215|95
1094| 2|182|86
1095| 2|213|42
1096| 2|218|67
1097| 2|199|99
1098| 2|166|87
1099| 2|202|65
1100| 2|210|66
1101| 2|200|121
1102| 2|166|117
1103| 2|171|75
1104| 2|218|72
1105| 2|209|113
1106| 2|156|129
1107| 2|157|54
1108| 2|170|31
1109| 2|164|117
1110| 2|145|141
1111| 2|143|119
1112| 2|159|77
1113| 2|170|86
1114| 2|147|154
1115| 2|145|111
1116| 2|177|53
1117| 2|195|58
1118| 2|159|122
1119| 2|163|105
1120| 2|173|48
1121| 2|177|50
1122| 2|154|96
1123| 2|140|123
1124| 2|152|71
1125| 2|181|49
1126| 2|165|96
1127| 2|152|132
1128| 2|169|85
1129| 2|219|70
1130| 2|195|111
1131| 2|173|145
1132| 2|172|113
1133| 2|203|81
1134| 2|224|105
1135| 2|186|141
1136| 2|188|148
1137| 2|223|94
1138| 2|246|100
1139| 2|200|142
1140| 2|190|133
1141| 2|212|75
1142| 2|207|94
1143| 2|193|123
1144| 2|186|134
1145| 2|213|93
1146| 2|244|70
1147| 2|207|92
1148| 2|186|108
1149| 2|204|88
1150| 2|236|59
1151| 2|204|108
1152| 2|197|133
1153| 2|231|110
1154| 2|260|84
1155| 2|246|93
1156| 2|210|130
1157| 2|218|122
1158| 2|263|90
1159| 2|255|101
1160| 2|221|130
1161| 2|224|142
1162| 2|265|198
1163| 2|269|1094
1164| 2|163|372
1165| 0|82|389
1166| 2|89|72
1167| 2|94|147
1168| 2|120|270
1169| 2|92|229
1170| 2|98|16
1171| 2|129|76
1172| 2|144|282
1173| 2|107|190
1174| 2|107|-46
1175| 2|109|23
1176| 2|89|108
1177| 2|122|120
1178| 2|77|2
1179| 2|88|-101
1180| 2|157|106
1181| 2|163|148
1182| 2|104|-42
1183| 2|123|-64
1184| 2|113|37
1185| 2|86|110
1186| 2|138|34
1187| 2|170|-48
1188| 2|161|45
1189| 2|112|164
1190| 2|126|106
1191| 2|106|-20
1192| 2|80|42
1193| 2|76|142
1194| 2|90|95
1195| 2|102|22
1196| 2|101|21
1197| 2|106|149
1198| 2|140|168
1199| 2|164|78
1200| 2|127|69
1201| 2|124|155
1202| 2|142|328
1203| 2|149|976
1204| 2|83|274
1205| 2|73|326
1206| 2|60|47
1207| 2|97|75
1208| 2|138|112
1209| 2|126|123
1210| 2|162|15
1211| 2|153|59
1212| 2|146|188
1213| 2|155|66
1214| 2|139|-171
1215| 2|99|-45
1216| 2|85|61
1217| 2|116|151
1218| 2|122|92
1219| 2|81|-69
1220| 2|145|44
1221| 2|183|132
1222| 2|155|98
1223| 2|139|71
1224| 2|152|123
1225| 2|121|52
1226| 2|161|29
1227| 2|190|-28
1228| 2|162|13
1229| 2|114|95
1230| 2|100|124
1231| 2|100|196
1232| 2|106|267
1233| 2|127|264
1234| 2|121|187
1235| 2|158|129
1236| 2|166|154
1237| 2|130|238
1238| 2|126|228
1239| 2|136|162
1240| 2|136|183
1241| 2|141|251
1242| 2|118|183
1243| 2|137|119
1244| 2|198|143
1245| 2|212|190
1246| 2|147|196
1247| 2|129|157
1248| 2|147|130
1249| 2|212|221
1250| 2|196|220
1251| 2|146|130
1252| 2|142|130
1253| 2|197|159
1254| 2|215|162
1255| 2|137|76
1256| 2|145|-20
1257| 2|172|49
1258| 2|140|181
1259| 2|163|227
1260| 2|143|172
1261| 2|123|144
1262| 2|146|93
1263| 2|196|82
1264| 2|229|49
1265| 2|246|38
1266| 2|196|107
1267| 2|212|148
1268| 2|235|188
1269| 2|220|108
1270| 2|232|144
1271| 2|201|173
1272| 2|179|226
1273| 2|196|218
1274| 2|152|212
1275| 2|127|174
1276| 2|121|109
1277| 2|161|154
1278| 2|197|210
1279| 2|176|230
1280| 2|157|234
1281| 2|149|220
1282| 2|131|185
1283| 2|115|198
1284| 2|108|213
1285| 2|106|198
1286| 2|109|191
1287| 2|110|217
1288| 2|103|224
1289| 2|90|222
1290| 2|94|200
1291| 2|104|199
1292| 2|95|206
1293| 2|94|197
1294| 2|100|180
1295| 2|107|202
1296| 2|114|199
1297| 2|111|-127
1298| 2|105|-701
1299| 2|86|188
1300| 2|72|-346
1301| 2|98|110
1302| 2|85|-14
1303| 2|100|-49
1304| 2|96|122
1305| 2|123|166
1306| 2|190|37
1307| 2|197|-25
1308| 2|128|152
1309| 2|155|241
1310| 2|121|46
1311| 2|136|35
1312| 2|120|94
1313| 2|102|147
1314| 2|92|166
1315| 2|103|-18
1316| 2|70|103
1317| 2|76|236
1318| 2|95|152
1319| 2|146|118
1320| 2|136|113
1321| 2|126|219
1322| 2|162|203
1323| 2|219|94
1324| 2|238|85
1325| 2|214|154
1326| 2|190|205
1327| 2|136|91
1328| 2|136|85
1329| 2|140|162
1330| 2|172|178
1331| 2|175|140
1332| 2|171|55
1333| 2|148|100
1334| 2|171|138
1335| 2|198|104
1336| 2|179|42
1337| 2|157|86
1338| 2|163|152
1339| 2|217|116
1340| 2|186|91
1341| 2|157|96
1342| 2|160|132
1343| 2|160|151
1344| 2|146|75
1345| 2|206|97
1346| 2|242|141
1347| 2|213|147
1348| 2|175|139
1349| 2|207|126
1350| 2|186|143
1351| 2|197|167
1352| 2|169|131
1353| 2|171|104
1354| 2|175|124
1355| 2|192|137
1356| 2|231|106
1357| 2|209|111
1358| 2|164|115
1359| 2|184|125
1360| 2|205|143
1361| 2|193|102
1362| 2|209|88
1363| 2|203|103
1364| 2|221|97
1365| 2|221|94
1366| 2|209|103
1367| 2|207|103
1368| 2|208|120
1369| 2|176|125
1370| 2|213|130
1371| 2|209|128
1372| 2|218|140
1373| 2|200|122
1374| 2|217|134
1375| 2|190|124
1376| 2|213|127
1377| 2|202|140
1378| 2|212|137
1379| 2|199|124
1380| 2|210|137
1381| 2|230|143
1382| 2|217|130
1383| 2|206|137
1384| 2|224|114
1385| 2|214|116
1386| 2|198|111
1387| 2|234|114
1388| 2|224|100
1389| 2|209|116
1390| 2|219|121
1391| 2|245|111
1392| 2|238|110
1393| 2|226|99
1394| 2|206|116
1395| 2|233|113
1396| 2|202|102
1397| 2|218|114
1398| 2|217|132
1399| 2|229|151
1400| 2|238|134
1401| 2|235|117
1402| 2|206|137
1403| 2|221|129
1404| 2|211|129
1405| 2|223|113
1406| 2|236|130
1407| 2|237|143
1408| 2|242|148
1409| 2|244|127
1410| 2|229|126
1411| 2|229|129
1412| 2|238|124
1413| 2|235|100
1414| 2|248|111
1415| 2|245|116
1416| 2|251|121
1417| 2|251|108
1418| 2|253|86
1419| 2|244|116
1420| 2|246|119
1421| 2|220|119
1422| 2|228|103
1423| 2|241|121
1424| 2|226|123
1425| 2|221|124
1426| 2|216|108
1427| 2|228|127
1428| 2|244|135
1429| 2|232|135
1430| 2|239|119
1431| 2|245|122
1432| 2|231|134
1433| 2|230|129
1434| 2|222|128
1435| 2|236|117
1436| 2|233|134
1437| 2|220|135
1438| 2|221|116
1439| 2|226|108
1440| 2|227|126
1441| 2|223|135
1442| 2|230|114
1443| 2|233|101
1444| 2|226|104
1445| 2|232|117
1446| 2|217|120
1447| 2|222|107
1448| 2|219|107
1449| 2|215|124
1450| 2|229|125
1451| 2|224|121
1452| 2|219|117
1453| 2|216|119
1454| 2|216|128
1455| 2|215|120
1456| 2|209|110
1457| 2|215|129
1458| 2|219|122
1459| 2|228|122
1460| 2|216|121
1461| 2|220|125
1462| 2|222|134
1463| 2|224|130
1464| 2|219|117
1465| 2|216|126
1466| 2|217|131
1467| 2|215|117
1468| 2|215|114
1469| 2|213|108
1470| 2|214|124
1471| 2|211|119
1472| 2|209|114
1473| 2|211|115
1474| 2|212|123
1475| 2|213|115
1476| 2|218|112
1477| 2|203|99
1478| 2|200|103
1479| 2|196|125
