Ix|Type|A|B
1153| 2|275|112
1154| 2|-495|104
1155| 2|-311|112
1156| 2|1270|106
1157| 2|705|111
1158| 2|-369|117
1159| 2|-360|106
1160| 2|768|102
1161| 2|731|110
1162| 2|-91|110
1163| 2|-404|110
1164| 2|261|112
1165| 2|805|108
1166| 2|-252|102
1167| 2|-409|107
1168| 2|65|110
1169| 2|948|103
1170| 2|234|107
1171| 2|-323|103
1172| 2|279|109
1173| 2|852|104
1174| 2|535|107
1175| 2|-345|112
1176| 2|-21|110
1177| 2|762|103
1178| 2|618|105
1179| 2|-6|102
1180| 2|-180|109
1181| 2|604|107
1182| 2|778|103
1183| 2|119|104
1184| 2|-167|107
1185| 2|271|109
1186| 2|614|102
1187| 2|178|106
1188| 2|-242|101
1189| 2|135|102
1190| 2|493|100
1191| 2|214|109
1192| 2|-261|108
1193| 2|-17|103
1194| 2|388|103
1195| 2|171|108
1196| 2|-236|102
1197| 2|-174|108
1198| 2|351|105
1199| 2|319|106
1200| 2|-110|108
1201| 2|-173|113
1202| 2|269|113
1203| 2|432|103
1204| 2|31|112
1205| 2|-150|100
1206| 2|169|114
1207| 2|454|111
1208| 2|196|105
1209| 2|-103|111
1210| 2|117|108
1211| 2|355|97
1212| 2|213|104
1213| 2|-98|105
1214| 2|-20|108
1215| 2|255|107
1216| 2|177|110
1217| 2|-93|111
1218| 2|-75|111
1219| 2|219|108
1220| 2|217|105
1221| 2|-60|111
1222| 2|-122|107
1223| 2|122|106
1224| 2|263|103
1225| 2|46|102
1226| 2|-87|97
1227| 2|131|108
1228| 2|306|110
1229| 2|178|104
1230| 2|-21|107
1231| 2|81|109
1232| 2|302|102
1233| 2|229|106
1234| 2|59|101
1235| 2|68|104
1236| 2|266|104
1237| 2|232|114
1238| 2|72|111
1239| 2|36|113
1240| 2|180|106
1241| 2|215|109
1242| 2|42|102
1243| 2|-30|110
1244| 2|117|105
1245| 2|187|103
1246| 2|73|106
1247| 2|-27|110
1248| 2|87|104
1249| 2|208|104
1250| 2|131|106
1251| 2|22|100
1252| 2|81|107
1253| 2|234|108
1254| 2|206|112
1255| 2|83|107
1256| 2|109|114
1257| 2|221|109
1258| 2|234|104
1259| 2|112|105
1260| 2|85|104
1261| 2|190|107
1262| 2|202|104
1263| 2|119|109
1264| 2|66|99
1265| 2|149|104
1266| 2|186|107
1267| 2|113|105
1268| 2|34|101
1269| 2|89|107
1270| 2|172|111
1271| 2|113|104
1272| 2|37|103
1273| 2|86|106
1274| 2|174|107
1275| 2|160|110
1276| 2|81|106
1277| 2|95|103
1278| 2|172|102
1279| 2|189|103
1280| 2|117|110
1281| 2|103|107
1282| 2|180|109
1283| 2|221|107
1284| 2|164|107
1285| 2|115|105
1286| 2|162|111
1287| 2|211|103
1288| 2|154|107
1289| 2|103|107
1290| 2|133|99
1291| 2|186|110
1292| 2|149|114
1293| 2|81|114
1294| 2|96|102
1295| 2|161|110
1296| 2|159|110
1297| 2|96|106
1298| 2|87|103
1299| 2|152|107
1300| 2|168|108
1301| 2|63|108
1302| 2|81|108
1303| 2|182|103
1304| 2|240|100
1305| 2|181|104
1306| 2|124|105
1307| 2|159|111
1308| 2|233|104
1309| 2|214|102
1310| 2|142|111
1311| 2|159|107
1312| 2|237|107
1313| 2|217|106
1314| 2|145|107
1315| 2|113|110
1316| 2|179|108
1317| 2|214|108
1318| 2|152|112
1319| 2|122|112
1320| 2|166|105
1321| 2|203|113
1322| 2|156|105
1323| 2|122|107
1324| 2|159|109
1325| 2|206|104
1326| 2|186|112
1327| 2|139|109
1328| 2|177|103
1329| 2|222|102
1330| 2|218|106
1331| 2|173|105
1332| 2|179|100
1333| 2|224|111
1334| 2|228|97
1335| 2|181|107
1336| 2|174|105
1337| 2|226|106
1338| 2|233|105
1339| 2|190|96
1340| 2|171|109
1341| 2|199|107
1342| 2|219|104
1343| 2|194|107
1344| 2|166|109
1345| 2|164|114
1346| 2|198|109
1347| 2|196|107
1348| 2|175|105
1349| 2|185|105
1350| 2|202|107
1351| 2|198|105
1352| 2|197|116
1353| 2|196|102
1354| 2|231|106
1355| 2|-141|45
1356| 2|-2699|174
1357| 2|-311|116
1358| 0|-336|99
1359| 2|1080|100
1360| 2|-109|104
1361| 2|-298|108
1362| 2|84|107
1363| 2|1089|108
1364| 2|541|116
1365| 2|-223|108
1366| 2|451|105
1367| 2|1215|100
1368| 2|784|123
1369| 2|-272|113
1370| 2|-134|105
1371| 2|566|98
1372| 2|937|108
1373| 2|-245|109
1374| 2|-241|97
1375| 2|339|113
1376| 2|826|113
1377| 2|-356|126
1378| 2|-2940|163
1379| 2|-57|119
1380| 0|462|95
1381| 2|1469|105
1382| 2|-181|107
1383| 2|92|107
1384| 2|1039|98
1385| 2|1528|109
1386| 2|494|103
1387| 2|-334|105
1388| 2|699|104
1389| 2|987|105
1390| 2|-65|101
1391| 2|-849|110
1392| 2|-56|110
1393| 2|706|111
1394| 2|-725|49
1395| 2|-2434|95
1396| 2|96|115
1397| 0|1146|115
1398| 2|1526|109
1399| 2|-527|108
1400| 2|-424|94
1401| 2|1309|93
1402| 2|-954|81
1403| 2|-1257|136
1404| 2|-932|122
1405| 2|2073|100
1406| 2|2079|106
1407| 0|-170|107
1408| 0|-890|112
1409| 2|1198|93
1410| 2|-157|87
1411| 2|-1002|131
1412| 2|-1253|132
1413| 2|1750|101
1414| 2|2468|99
1415| 2|388|102
1416| 0|-1643|146
1417| 2|-1920|130
1418| 2|1468|95
1419| 0|-620|117
1420| 2|-723|107
1421| 2|-400|102
1422| 2|1386|108
1423| 2|331|106
1424| 2|-708|107
1425| 2|-467|107
1426| 2|983|106
1427| 2|679|109
1428| 2|-342|111
1429| 2|-585|103
1430| 2|929|111
1431| 2|844|112
1432| 2|-293|107
1433| 2|-381|109
1434| 2|338|112
1435| 2|1024|112
1436| 2|-84|112
1437| 2|-603|107
1438| 2|284|104
1439| 2|853|105
1440| 2|350|111
1441| 2|-625|112
1442| 2|26|109
1443| 2|726|99
1444| 2|372|103
1445| 2|-410|114
1446| 2|-392|112
1447| 2|778|97
1448| 2|516|110
1449| 2|-180|105
1450| 2|-273|118
1451| 2|426|99
1452| 2|623|105
1453| 2|-58|106
1454| 2|-410|106
1455| 2|286|108
